Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (1).jpg",0.4326211214,0.6421275139,-0.000192161242,0.3763819933,0.5911578536,-0.1602994949,0.3852016032,0.5216935873,-0.2657658756,0.4662865698,0.4653228223,-0.3500039876,0.5469458103,0.4048016071,-0.4044220746,0.379835546,0.3096519709,-0.1189504862,0.3827873766,0.1652786881,-0.2558554411,0.4204961956,0.1627996713,-0.3262047768,0.4545508623,0.1943909675,-0.3410953283,0.4526518583,0.3160279989,-0.08593881875,0.5039138198,0.2981226146,-0.2566237748,0.479771167,0.414260447,-0.2953705192,0.4487054348,0.4291489422,-0.2646461129,0.514936626,0.3517327309,-0.07759265602,0.5612857938,0.3550907671,-0.2327562273,0.5208396316,0.4514318705,-0.2441746294,0.4891877174,0.4540239573,-0.2074049413,0.5592077971,0.3991458714,-0.08215957135,0.6054683924,0.4019266367,-0.1836329103,0.569553256,0.4684182405,-0.2015797496,0.5358117223,0.479598701,-0.1712957025,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (2).jpg",0.4211517572,0.6544394493,-0.0002090531634,0.3730527163,0.5957794189,-0.1560352296,0.3849400282,0.5163820982,-0.2502554953,0.4621957839,0.4515830874,-0.3221129179,0.5416445732,0.3886120319,-0.3651596904,0.3748110533,0.3143782318,-0.1061191857,0.3779502511,0.160452798,-0.2222379893,0.4157613516,0.1547269374,-0.2864414752,0.4470529854,0.1964712441,-0.3046471477,0.4440981448,0.3265806139,-0.06902499497,0.5063282251,0.2942857146,-0.2237708569,0.489063561,0.4100053608,-0.2683703899,0.4524719715,0.4438800216,-0.2439426929,0.503254354,0.3643598557,-0.0549803488,0.5562612414,0.3467648625,-0.1986320168,0.523845911,0.4415104687,-0.2169609666,0.4892861843,0.4616925716,-0.1868294626,0.544352293,0.4128322601,-0.0540175885,0.5959768295,0.39150846,-0.1516439021,0.5685239434,0.4554108977,-0.1803168356,0.5345926881,0.4819406867,-0.159903273,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (3).jpg",0.4718177319,0.608502984,-0.000194243752,0.4221777916,0.566288352,-0.1635758132,0.4406339228,0.5010160804,-0.2578322887,0.5267578959,0.4437299073,-0.3275364339,0.6083483696,0.3806637526,-0.3708950877,0.4322708249,0.2991792858,-0.1115496606,0.4371248484,0.1559086442,-0.2279644161,0.4746405184,0.1466488093,-0.2973376811,0.5083539486,0.1769710779,-0.318410635,0.5008912683,0.3049013317,-0.06893208623,0.5564287305,0.2760844231,-0.2207895815,0.538715899,0.3900969028,-0.266143471,0.5088857412,0.4178338051,-0.2377691269,0.5594469309,0.3353607059,-0.05047695711,0.6062463522,0.3274967968,-0.1925706714,0.5757567883,0.423773706,-0.2053758949,0.5486037731,0.4382670224,-0.1661516726,0.5991824269,0.37412709,-0.04483762011,0.6355502009,0.3820237219,-0.1440216452,0.6091615558,0.4481020868,-0.1607936174,0.5857244134,0.4613199532,-0.1257192343,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (4).jpg",0.4723979831,0.5951520205,-0.0002110365604,0.4123293757,0.5579177141,-0.1649851352,0.4172593057,0.5071868896,-0.2841008902,0.4956784248,0.4677106738,-0.3799735308,0.5818265676,0.4216082692,-0.4501188695,0.431191206,0.2871016264,-0.1710708737,0.4367905259,0.1619526744,-0.3107459843,0.471193403,0.1578576267,-0.3913885951,0.5036884546,0.1863788068,-0.4223989546,0.5077512264,0.2839366794,-0.1363837123,0.5540315509,0.2949846089,-0.2966047525,0.5206741095,0.4036472738,-0.319613874,0.4894676507,0.4189978838,-0.2896284163,0.5689695477,0.3190607429,-0.1251608282,0.6074132919,0.34620592,-0.269482553,0.5643031001,0.4301675856,-0.2649442852,0.5339524746,0.4275676608,-0.2246762961,0.6103095412,0.3679841161,-0.1293312609,0.6459559798,0.3974117041,-0.2305233628,0.6072769165,0.4554387927,-0.23988612,0.5756613612,0.4583520293,-0.2109970301,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (5).jpg",0.4512459338,0.6319184899,-0.0002128570632,0.4030224681,0.5760679841,-0.1601535976,0.4188139737,0.4965473413,-0.2574070692,0.5072240233,0.4341786504,-0.3312778473,0.5914808512,0.3699846864,-0.3742264509,0.4089794159,0.2877048254,-0.1081233546,0.412886858,0.1371914297,-0.2343121618,0.4522859156,0.1301610768,-0.3026923239,0.48641029,0.16465047,-0.3206380904,0.4792696536,0.2932066023,-0.07126526535,0.5412960052,0.2755782008,-0.2309747785,0.5166561604,0.3949223161,-0.2714471817,0.4812452495,0.4128161073,-0.2410668433,0.539921701,0.3274077177,-0.05959256366,0.591481328,0.3334264755,-0.2089518458,0.5507083535,0.4336769283,-0.2197160721,0.5179117918,0.4370207787,-0.1817276478,0.5810856223,0.3733908534,-0.06092600524,0.6270508766,0.3832409382,-0.1603135765,0.5918017626,0.4522542953,-0.1790174544,0.5599765778,0.4616112113,-0.1483376771,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (6).jpg",0.4493077993,0.6294466257,-0.0001788546069,0.3946250677,0.5812957287,-0.1614635438,0.4039170742,0.5087515712,-0.2636065781,0.4866412878,0.4462662041,-0.3450406194,0.5717145205,0.3828691244,-0.3952323198,0.404089421,0.3025277853,-0.1065631136,0.4034241736,0.1586987823,-0.2367342114,0.440192759,0.1568282396,-0.3072116971,0.4761208892,0.1909985244,-0.3236312866,0.476575166,0.3059853613,-0.07085898519,0.5261977911,0.2852246463,-0.2377181202,0.5037977695,0.4018438458,-0.2749592066,0.4745610654,0.4219617844,-0.2406680733,0.5363199115,0.3386253119,-0.0610791631,0.5762291551,0.338516295,-0.2147144824,0.5408943892,0.435346961,-0.2220584303,0.5160753727,0.4426823854,-0.179803133,0.5766409039,0.3852551579,-0.0655387193,0.6134386063,0.3897605538,-0.1660550684,0.5837476254,0.4568254352,-0.1852404326,0.5601392388,0.469402194,-0.1523247212,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (7).jpg",0.4525330663,0.6264950037,-0.0001742832683,0.4003117085,0.5778661966,-0.1677259058,0.413625598,0.5089510679,-0.274727881,0.4959416687,0.4509799778,-0.3583414853,0.5780985355,0.3898841441,-0.4124265313,0.4055097103,0.293630302,-0.1226654053,0.4130375683,0.1495077014,-0.254693985,0.4553790092,0.1545061916,-0.3231610656,0.4897422493,0.1927250028,-0.3379603922,0.4778777957,0.3021260798,-0.08392834663,0.5336809158,0.2780177295,-0.2542119622,0.5110988617,0.3942648768,-0.293541491,0.4797440469,0.413251251,-0.2615502477,0.5389416218,0.3384648263,-0.07066190988,0.5858435631,0.3420710862,-0.2278952599,0.5499703288,0.435444504,-0.2356225401,0.5208725929,0.4368225038,-0.1929254383,0.5806992054,0.3845155239,-0.07109943032,0.6237108111,0.3907860518,-0.173506394,0.5937921405,0.4534595609,-0.1905359775,0.5663995147,0.4606571496,-0.160002932,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (8).jpg",0.4430347085,0.6362531185,-0.000175524372,0.3911343813,0.5889299512,-0.1665171534,0.4036262333,0.5171329975,-0.2748932838,0.4830860496,0.4546319842,-0.3595642149,0.5629333854,0.3878474236,-0.4145302773,0.3870891631,0.3009768724,-0.1226369441,0.3938537836,0.1505298167,-0.2515578866,0.4380661547,0.1501215994,-0.32093063,0.4740971625,0.1889590174,-0.3367964625,0.46071136,0.3073292673,-0.08382740617,0.5176890492,0.2798243463,-0.2491942942,0.4981149435,0.398591131,-0.2838015258,0.465444088,0.4247748852,-0.2498313934,0.5237648487,0.3428596556,-0.06950675696,0.5725961924,0.3371641934,-0.2226342112,0.5403315425,0.4341060221,-0.2305781394,0.5098763108,0.4447846413,-0.1906467825,0.5690499544,0.3886932135,-0.06856050342,0.6133214831,0.3833012581,-0.1706282496,0.5853221416,0.4507697821,-0.1886825562,0.556330502,0.4701470435,-0.1600500643,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (9).jpg",0.4430347085,0.6362531185,-0.000175524372,0.3911343813,0.5889299512,-0.1665171534,0.4036262333,0.5171329975,-0.2748932838,0.4830860496,0.4546319842,-0.3595642149,0.5629333854,0.3878474236,-0.4145302773,0.3870891631,0.3009768724,-0.1226369441,0.3938537836,0.1505298167,-0.2515578866,0.4380661547,0.1501215994,-0.32093063,0.4740971625,0.1889590174,-0.3367964625,0.46071136,0.3073292673,-0.08382740617,0.5176890492,0.2798243463,-0.2491942942,0.4981149435,0.398591131,-0.2838015258,0.465444088,0.4247748852,-0.2498313934,0.5237648487,0.3428596556,-0.06950675696,0.5725961924,0.3371641934,-0.2226342112,0.5403315425,0.4341060221,-0.2305781394,0.5098763108,0.4447846413,-0.1906467825,0.5690499544,0.3886932135,-0.06856050342,0.6133214831,0.3833012581,-0.1706282496,0.5853221416,0.4507697821,-0.1886825562,0.556330502,0.4701470435,-0.1600500643,2
"D:\DataSet (From Rayeed)\User - Hridi (Female, 19) - Sign Letters\Sign 02 - Eee\Sign 02 - Sample (10).jpg",0.424582094,0.6359148026,-0.0002045128203,0.3668249846,0.5869454145,-0.1568037868,0.3746510148,0.5176370144,-0.264385134,0.4504097402,0.4611851275,-0.3510169685,0.5306115746,0.4050258994,-0.4090013206,0.3647411168,0.3047302961,-0.1238610819,0.3676061332,0.1605530381,-0.2534848452,0.4092362821,0.1593004167,-0.3251607418,0.4437220395,0.1965416521,-0.3470857441,0.4381358922,0.3119211495,-0.09290861338,0.4876246452,0.2805982828,-0.2611819506,0.4682262242,0.3967036307,-0.296775043,0.4372225404,0.4269970357,-0.2653876245,0.5009930134,0.349822551,-0.08556612581,0.5446987152,0.3363743424,-0.2362694442,0.5144106746,0.4307520688,-0.243031323,0.4855076075,0.4455734789,-0.2039480209,0.5471348166,0.4006005526,-0.09139316529,0.5898581743,0.387978673,-0.1931789964,0.5621405244,0.4516077638,-0.2119984925,0.5318881869,0.4730312824,-0.1862968802,2
