Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
G:\sign 13-tasmi\resized (1).jpg,0.5393295288085938,0.7700105905532837,-0.0001848582032835111,0.6256792545318604,0.7481484413146973,-0.12775368988513947,0.6847537159919739,0.6895699501037598,-0.18713785707950592,0.7521454095840454,0.6259099841117859,-0.2093927562236786,0.8333390355110168,0.5545716881752014,-0.23066283762454987,0.5249274969100952,0.5498390197753906,-0.18855272233486176,0.6402167081832886,0.4339178204536438,-0.22530074417591095,0.7299308776855469,0.47148242592811584,-0.19135013222694397,0.7719384431838989,0.532509446144104,-0.1319965124130249,0.5038658976554871,0.5065953731536865,-0.11246749758720398,0.5510902404785156,0.3177957236766815,-0.15452489256858826,0.6166947484016418,0.23733752965927124,-0.14505010843276978,0.6728824377059937,0.19587072730064392,-0.12362957000732422,0.5050338506698608,0.4890717566013336,-0.03747369721531868,0.5222102403640747,0.3335537016391754,-0.0654025450348854,0.5633893013000488,0.24647998809814453,-0.07341602444648743,0.5993793606758118,0.19190192222595215,-0.05901750922203064,0.5214909911155701,0.49426373839378357,0.0349898561835289,0.5389077663421631,0.38117218017578125,0.015770137310028076,0.5665929913520813,0.3144380748271942,0.003363256575539708,0.5896703600883484,0.262503981590271,0.0018998405430465937,13
G:\sign 13-tasmi\resized (2).jpg,0.5409814715385437,0.7780534029006958,-0.00018052392988465726,0.6284486055374146,0.7514899969100952,-0.13284967839717865,0.6879756450653076,0.686893105506897,-0.19235838949680328,0.758648693561554,0.6227630376815796,-0.21130980551242828,0.8433046340942383,0.5549956560134888,-0.2309597283601761,0.5277137160301208,0.5503940582275391,-0.19119015336036682,0.6464113593101501,0.4435389041900635,-0.22867229580879211,0.737929105758667,0.48448964953422546,-0.19673067331314087,0.7799054384231567,0.5490983128547668,-0.14070762693881989,0.5083074569702148,0.5054165720939636,-0.11286856234073639,0.5534435510635376,0.316726416349411,-0.1529170423746109,0.6207126379013062,0.23392722010612488,-0.14374394714832306,0.6780537366867065,0.18789464235305786,-0.12321411818265915,0.5088659524917603,0.4896288216114044,-0.035753730684518814,0.5233728885650635,0.3346173167228699,-0.06131627410650253,0.5651345252990723,0.24499107897281647,-0.0667603462934494,0.6002674698829651,0.18584781885147095,-0.053094055503606796,0.524346649646759,0.4990135133266449,0.038119032979011536,0.5394448041915894,0.3865697979927063,0.01796279475092888,0.5663228034973145,0.32135507464408875,0.007494981400668621,0.5860734581947327,0.26886236667633057,0.003711326513439417,13
G:\sign 13-tasmi\resized (3).jpg,0.5435574054718018,0.7748477458953857,-0.0001761662570061162,0.631960928440094,0.7465099096298218,-0.12857314944267273,0.6908820271492004,0.6849495768547058,-0.18820786476135254,0.758327841758728,0.621283769607544,-0.20930050313472748,0.8396710157394409,0.5511640310287476,-0.2281150370836258,0.5289266705513,0.5500619411468506,-0.19056370854377747,0.645250141620636,0.43736332654953003,-0.2300710827112198,0.7347405552864075,0.47845762968063354,-0.19919314980506897,0.7750496864318848,0.5403385162353516,-0.14347518980503082,0.5062944293022156,0.5066065788269043,-0.11493325233459473,0.5533204078674316,0.31878626346588135,-0.1581457108259201,0.6198676228523254,0.23899008333683014,-0.15066230297088623,0.6762996912002563,0.19625404477119446,-0.1309983879327774,0.5061392188072205,0.49057358503341675,-0.040756210684776306,0.5225512981414795,0.33445751667022705,-0.06943395733833313,0.5654340982437134,0.2480156272649765,-0.07564292103052139,0.6017223000526428,0.19329065084457397,-0.06108412891626358,0.522378146648407,0.4981427490711212,0.03139912337064743,0.5391929149627686,0.38428670167922974,0.010209073312580585,0.5670229196548462,0.319045752286911,-2.784504249575548e-05,0.5888345241546631,0.2692927122116089,0.00013665655569639057,13
G:\sign 13-tasmi\resized (4).jpg,0.5398309826850891,0.7794598340988159,-0.00015159964095801115,0.6294821500778198,0.7552858591079712,-0.13639481365680695,0.6902891993522644,0.6905660629272461,-0.19360049068927765,0.7616557478904724,0.6276493072509766,-0.21065062284469604,0.8439326286315918,0.5581938028335571,-0.22364984452724457,0.5305514335632324,0.5441433787345886,-0.19038937985897064,0.6546890139579773,0.4394170641899109,-0.22104468941688538,0.7461918592453003,0.4894379675388336,-0.18401546776294708,0.7830077409744263,0.5564119219779968,-0.12834058701992035,0.5106892585754395,0.5008083581924438,-0.11110716313123703,0.5587689280509949,0.30720075964927673,-0.15174196660518646,0.6277232766151428,0.22899994254112244,-0.14387482404708862,0.6840057373046875,0.18692275881767273,-0.12469935417175293,0.5110619068145752,0.486873060464859,-0.033734582364559174,0.5260248184204102,0.3278067111968994,-0.060109782963991165,0.5717682838439941,0.2374594509601593,-0.06523510068655014,0.6084920167922974,0.18044346570968628,-0.05477391928434372,0.5255832672119141,0.49842366576194763,0.04058469086885452,0.5407119989395142,0.3837474584579468,0.02067035436630249,0.5703614950180054,0.32169416546821594,0.009649084880948067,0.5921158790588379,0.27418479323387146,0.0033643932547420263,13
G:\sign 13-tasmi\resized (5).jpg,0.5446724891662598,0.77570641040802,-0.00015721056843176484,0.632868766784668,0.7513575553894043,-0.1360822319984436,0.6931401491165161,0.6891858577728271,-0.19607505202293396,0.7635350823402405,0.6266775727272034,-0.21546350419521332,0.8479139804840088,0.5578625202178955,-0.23099185526371002,0.532554030418396,0.5476013422012329,-0.1960085928440094,0.6516147255897522,0.4409599304199219,-0.23169519007205963,0.7433623671531677,0.4869402348995209,-0.19635549187660217,0.7834891676902771,0.5504394769668579,-0.13979372382164001,0.5124902725219727,0.5021035671234131,-0.11872490495443344,0.5588418245315552,0.31232964992523193,-0.16422905027866364,0.6277713775634766,0.23336710035800934,-0.1623702049255371,0.6853610277175903,0.19008934497833252,-0.14764006435871124,0.5129819512367249,0.48483702540397644,-0.042943794280290604,0.528571367263794,0.32819288969039917,-0.07517778873443604,0.5740184783935547,0.2399270087480545,-0.08664701133966446,0.6112398505210876,0.18334299325942993,-0.078526571393013,0.5282934904098511,0.4926159977912903,0.030201174318790436,0.5445756316184998,0.37908291816711426,0.005424346309155226,0.5733771920204163,0.3159371316432953,-0.008328031748533249,0.594972550868988,0.2663803696632385,-0.013864513486623764,13
G:\sign 13-tasmi\resized (6).jpg,0.5430638790130615,0.7807077169418335,-0.0001647973112994805,0.6309449672698975,0.7544516921043396,-0.13732761144638062,0.692585289478302,0.6892445087432861,-0.19584856927394867,0.7658584713935852,0.6261522173881531,-0.21448874473571777,0.8490798473358154,0.5578163862228394,-0.23208153247833252,0.5353450775146484,0.5427252054214478,-0.18942458927631378,0.6592971086502075,0.44216305017471313,-0.22046172618865967,0.7484625577926636,0.49137458205223083,-0.18674519658088684,0.7836681008338928,0.5597928762435913,-0.13335852324962616,0.5162756443023682,0.4988541901111603,-0.10892368108034134,0.5631226897239685,0.3072805404663086,-0.1451200544834137,0.6284838914871216,0.22735366225242615,-0.1338876634836197,0.6824953556060791,0.18491500616073608,-0.11352991312742233,0.5163449048995972,0.48573967814445496,-0.03042542189359665,0.531579852104187,0.33052611351013184,-0.05232885107398033,0.5750517249107361,0.23939236998558044,-0.05519788712263107,0.6099460124969482,0.18213051557540894,-0.044270262122154236,0.5302377343177795,0.4987594783306122,0.04444820061326027,0.5440496206283569,0.3874256908893585,0.027043137699365616,0.5709619522094727,0.32369422912597656,0.018398741260170937,0.5896849632263184,0.2741363048553467,0.012179140001535416,13
G:\sign 13-tasmi\resized (7).jpg,0.4398345947265625,0.7398891448974609,-0.00012050694203935564,0.5267745852470398,0.7150146961212158,-0.10600151866674423,0.5787855386734009,0.6469274759292603,-0.15688881278038025,0.6409156322479248,0.5881433486938477,-0.17470096051692963,0.7122557163238525,0.5299689173698425,-0.19644474983215332,0.4514186680316925,0.5330601334571838,-0.1879713386297226,0.5532381534576416,0.4304989278316498,-0.21503478288650513,0.6233901977539062,0.46744856238365173,-0.16762712597846985,0.6490346193313599,0.5308688282966614,-0.1061936691403389,0.4177461266517639,0.4963594973087311,-0.12210104614496231,0.46044591069221497,0.3118876814842224,-0.16221757233142853,0.5211012959480286,0.2316606640815735,-0.1453246921300888,0.5745857954025269,0.1864795982837677,-0.1197805404663086,0.40291476249694824,0.4860679507255554,-0.05344238132238388,0.4155884385108948,0.3311399221420288,-0.07865753024816513,0.45812302827835083,0.23901760578155518,-0.08093805611133575,0.4961821138858795,0.18041446805000305,-0.06931141763925552,0.4024712145328522,0.499353289604187,0.01542404294013977,0.416157603263855,0.3865395784378052,-0.003397624008357525,0.44459062814712524,0.3259817957878113,-0.012505173683166504,0.4684422016143799,0.2814690172672272,-0.015405830927193165,13
G:\sign 13-tasmi\resized (8).jpg,0.4360305666923523,0.7409397959709167,-0.00011991732753813267,0.5262312293052673,0.7144830226898193,-0.1103687509894371,0.5787478089332581,0.6487658619880676,-0.16256320476531982,0.6399874687194824,0.5914241075515747,-0.1794946938753128,0.7111868858337402,0.5299814939498901,-0.19618426263332367,0.4497736990451813,0.5295345187187195,-0.1862189620733261,0.5515913963317871,0.4263918399810791,-0.2111809253692627,0.6246557235717773,0.46498343348503113,-0.1620398461818695,0.6519646644592285,0.5278604030609131,-0.09816939383745193,0.41687092185020447,0.4941610097885132,-0.11649353802204132,0.4562956988811493,0.3106348514556885,-0.15570777654647827,0.5169896483421326,0.23316924273967743,-0.13565891981124878,0.570525586605072,0.1914484202861786,-0.10649877786636353,0.40302518010139465,0.48497799038887024,-0.04469027370214462,0.4131618142127991,0.33171138167381287,-0.06928259134292603,0.45584017038345337,0.24129679799079895,-0.06897179782390594,0.49381589889526367,0.18450617790222168,-0.055097416043281555,0.4032660126686096,0.4983658790588379,0.026826489716768265,0.4132247865200043,0.3864598274230957,0.0104577811434865,0.4415268003940582,0.32633984088897705,0.002477450529113412,0.46636754274368286,0.2821120619773865,-0.00045711774146184325,13
G:\sign 13-tasmi\resized (9).jpg,0.43593865633010864,0.7412190437316895,-0.00013659955584444106,0.5247597098350525,0.7152121663093567,-0.10560840368270874,0.5780578851699829,0.6471099853515625,-0.15458618104457855,0.6398522257804871,0.5866247415542603,-0.1689269095659256,0.7087870240211487,0.5250545740127563,-0.1833653301000595,0.4472958743572235,0.5278048515319824,-0.1796848475933075,0.5495887994766235,0.42444100975990295,-0.20297040045261383,0.6230877637863159,0.4608311355113983,-0.15558406710624695,0.6514073610305786,0.5200112462043762,-0.09466242790222168,0.41462400555610657,0.4920392632484436,-0.11147066950798035,0.4568353593349457,0.3112400472164154,-0.14880673587322235,0.5177655220031738,0.2336517572402954,-0.13045252859592438,0.5717463493347168,0.191868394613266,-0.10284916311502457,0.4011261463165283,0.48304837942123413,-0.04111161455512047,0.4136781692504883,0.33160609006881714,-0.06410728394985199,0.4548654556274414,0.2420378178358078,-0.06558872759342194,0.49190565943717957,0.18558788299560547,-0.052673082798719406,0.40216290950775146,0.4969322979450226,0.029107723385095596,0.412022203207016,0.3852381110191345,0.01338741835206747,0.439192533493042,0.324821412563324,0.004707932472229004,0.46344301104545593,0.2805607318878174,0.0022131125442683697,13
G:\sign 13-tasmi\resized (10).jpg,0.4403303861618042,0.7351994514465332,-0.0001204380314447917,0.5257835388183594,0.7076280117034912,-0.10825956612825394,0.5776287913322449,0.6401935815811157,-0.16156944632530212,0.6411901712417603,0.5829647183418274,-0.18090742826461792,0.7126622796058655,0.5246683359146118,-0.20390979945659637,0.44847196340560913,0.5278083682060242,-0.19378167390823364,0.5517168045043945,0.4238356649875641,-0.22460520267486572,0.6232752203941345,0.45966455340385437,-0.17993292212486267,0.6493977308273315,0.5234265327453613,-0.11925097554922104,0.41484981775283813,0.4900425374507904,-0.12686169147491455,0.45790374279022217,0.3040376305580139,-0.17003826797008514,0.5201218724250793,0.22421377897262573,-0.15274105966091156,0.5744966864585876,0.17993971705436707,-0.12581343948841095,0.4005526900291443,0.4791257381439209,-0.057308245450258255,0.41387739777565,0.3227096498012543,-0.08497296273708344,0.45850998163223267,0.23101499676704407,-0.084763303399086,0.4984557032585144,0.17333245277404785,-0.07028122991323471,0.4005809426307678,0.49164673686027527,0.012296963483095169,0.4132665693759918,0.3777765929698944,-0.00801113061606884,0.44288280606269836,0.31691908836364746,-0.01550321839749813,0.468401700258255,0.27323246002197266,-0.017110934481024742,13
