Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (1).jpg,0.4731689691543579,0.6792523264884949,-0.00015640654601156712,0.4078730642795563,0.6321614980697632,-0.019658975303173065,0.35698965191841125,0.5477851629257202,-0.03733495995402336,0.3435263931751251,0.4641364812850952,-0.05948786437511444,0.37695223093032837,0.4184577465057373,-0.07311995327472687,0.4058283865451813,0.4459097981452942,0.03120466321706772,0.39785754680633545,0.34902042150497437,-0.0033120533917099237,0.38914042711257935,0.35470050573349,-0.04870389774441719,0.3891627788543701,0.3856929540634155,-0.07565750181674957,0.4460250437259674,0.43074923753738403,0.023197658360004425,0.4484825134277344,0.3222104609012604,0.030816838145256042,0.4488132894039154,0.2568332254886627,0.01386299915611744,0.452434778213501,0.20854827761650085,-0.0015120377065613866,0.48494753241539,0.43906688690185547,0.004460942465811968,0.4865758717060089,0.3363117575645447,0.010492661967873573,0.48757949471473694,0.2739604115486145,0.005035123322159052,0.4889370799064636,0.22348415851593018,-0.004460969939827919,0.5261285901069641,0.4641377329826355,-0.018344761803746223,0.5273711681365967,0.3811647891998291,-0.01559058390557766,0.5275223851203918,0.33061549067497253,-0.01234493963420391,0.5262491703033447,0.2822905480861664,-0.010818026028573513,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (2).jpg,0.4682450294494629,0.6705994606018066,-0.00013880073674954474,0.4046440124511719,0.6286049485206604,-0.024006785824894905,0.35292288661003113,0.5486875176429749,-0.04709253087639809,0.33819013833999634,0.4670996367931366,-0.07450265437364578,0.37286216020584106,0.42095866799354553,-0.09248625487089157,0.404556006193161,0.4388052225112915,0.025465521961450577,0.39284777641296387,0.34588369727134705,-0.009824399836361408,0.3839239180088043,0.35343629121780396,-0.05314334109425545,0.38465648889541626,0.3851017653942108,-0.07860288769006729,0.443972110748291,0.42218440771102905,0.015988823026418686,0.44729751348495483,0.31548306345939636,0.022893624380230904,0.44747933745384216,0.2518596649169922,0.0067864940501749516,0.4498271644115448,0.20756004750728607,-0.007853747345507145,0.48213908076286316,0.4311482906341553,-0.004491450265049934,0.4863017797470093,0.3289324641227722,0.0002203405456384644,0.485857754945755,0.26690608263015747,-0.007011712994426489,0.4847584366798401,0.2182440310716629,-0.017170226201415062,0.5224558711051941,0.45828214287757874,-0.029730618000030518,0.5260361433029175,0.37639594078063965,-0.03056417778134346,0.5267882943153381,0.324773907661438,-0.030682221055030823,0.525317370891571,0.2764437198638916,-0.03174315020442009,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (3).jpg,0.46729955077171326,0.671974778175354,-0.00015080071170814335,0.40497639775276184,0.6295589804649353,-0.02502833679318428,0.35562863945961,0.5504761934280396,-0.04714379459619522,0.33894628286361694,0.47162383794784546,-0.07468686252832413,0.3718346953392029,0.4231806695461273,-0.09645428508520126,0.4066317677497864,0.4439547061920166,0.03241154924035072,0.39751410484313965,0.34424421191215515,-0.004480061121284962,0.3864426910877228,0.3526017963886261,-0.05592723563313484,0.3845709264278412,0.38881275057792664,-0.0858735665678978,0.44466719031333923,0.4299623966217041,0.02547903172671795,0.44717106223106384,0.3229868412017822,0.033200453966856,0.4464070200920105,0.2564444839954376,0.01326249074190855,0.44793906807899475,0.2053627222776413,-0.004265015944838524,0.4815994203090668,0.4399442672729492,0.006863891612738371,0.4846343994140625,0.33966758847236633,0.01275075227022171,0.4850336015224457,0.27712494134902954,0.002076489618048072,0.4839016795158386,0.2263067215681076,-0.009883084334433079,0.5205780267715454,0.46536150574684143,-0.016288114711642265,0.5249731540679932,0.38533496856689453,-0.016700459644198418,0.527106523513794,0.3331683874130249,-0.017552770674228668,0.5260816812515259,0.28351014852523804,-0.01898922212421894,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (4).jpg,0.4732077717781067,0.6868867874145508,-0.00015974817506503314,0.4065726697444916,0.6369271278381348,-0.023288950324058533,0.35387077927589417,0.5519813895225525,-0.044046733528375626,0.339510053396225,0.4669313132762909,-0.06949689984321594,0.37436920404434204,0.41805434226989746,-0.08563712984323502,0.40417006611824036,0.4432840347290039,0.03539130091667175,0.39596983790397644,0.3454222083091736,0.0016404333291575313,0.38632816076278687,0.352293461561203,-0.043260134756565094,0.3858679234981537,0.3853437900543213,-0.06899406760931015,0.445191353559494,0.4290370047092438,0.028316427022218704,0.44962263107299805,0.31897979974746704,0.03928249329328537,0.4486413598060608,0.2539368271827698,0.02340947464108467,0.45081210136413574,0.20700426399707794,0.008714351803064346,0.48404595255851746,0.438137024641037,0.00957224890589714,0.486898273229599,0.33507242798805237,0.018552571535110474,0.486600399017334,0.2728314697742462,0.013430329039692879,0.486751526594162,0.22324876487255096,0.00410862360149622,0.5247622132301331,0.4636693596839905,-0.014007125981152058,0.5264330506324768,0.381521999835968,-0.0078101311810314655,0.5265114307403564,0.3301592767238617,-0.0037139831110835075,0.5251885056495667,0.2817099690437317,-0.0016775341937318444,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (5).jpg,0.4666491150856018,0.6758061647415161,-0.00015906855696812272,0.40284550189971924,0.6277637481689453,-0.020287329331040382,0.351995050907135,0.5446170568466187,-0.03793938085436821,0.3370547294616699,0.46243974566459656,-0.060657091438770294,0.3730739951133728,0.41635072231292725,-0.07634170353412628,0.4051377773284912,0.4423084259033203,0.04004426673054695,0.39493823051452637,0.3452271521091461,0.007144956849515438,0.3843855857849121,0.3534048795700073,-0.0392741821706295,0.3835996091365814,0.3882373571395874,-0.06604641675949097,0.44436588883399963,0.4275306761264801,0.03130779787898064,0.4480329155921936,0.3192876875400543,0.04084314405918121,0.4476243555545807,0.25492969155311584,0.023357633501291275,0.44993457198143005,0.20950116217136383,0.007982738316059113,0.4819678068161011,0.4367840886116028,0.01149473525583744,0.4848194122314453,0.33490753173828125,0.017962269484996796,0.4849521219730377,0.27398043870925903,0.010193063877522945,0.48453980684280396,0.22570203244686127,-0.00030713772866874933,0.5212163925170898,0.46216723322868347,-0.013154692016541958,0.5251026153564453,0.3815006911754608,-0.011848469264805317,0.5272096395492554,0.3303353786468506,-0.011527137830853462,0.5270333290100098,0.2815183401107788,-0.012564068660140038,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (6).jpg,0.4648505747318268,0.6788547039031982,-0.00016179292288143188,0.40272006392478943,0.6307863593101501,-0.02246738225221634,0.3521380126476288,0.5484536290168762,-0.043401964008808136,0.3353842794895172,0.4669574499130249,-0.06939549744129181,0.36846959590911865,0.41887253522872925,-0.08835852891206741,0.4055751860141754,0.4450490474700928,0.030381562188267708,0.3943009674549103,0.3444158732891083,-0.006975569296628237,0.3820962607860565,0.35427945852279663,-0.05441815033555031,0.38099169731140137,0.3914782404899597,-0.08067724853754044,0.44402948021888733,0.43061384558677673,0.02138017676770687,0.44677335023880005,0.32053154706954956,0.026570763438940048,0.44630715250968933,0.25429025292396545,0.007604962680488825,0.44952812790870667,0.20565079152584076,-0.008811316452920437,0.4810583293437958,0.4408329725265503,0.0013873890275135636,0.48414507508277893,0.33812400698661804,0.004077555146068335,0.48453032970428467,0.27561238408088684,-0.0060503832064569,0.48488467931747437,0.22517715394496918,-0.017744367942214012,0.5199167728424072,0.4665340781211853,-0.023046303540468216,0.5241294503211975,0.38439515233039856,-0.025229820981621742,0.5258791446685791,0.33215653896331787,-0.02717508003115654,0.5254420042037964,0.28238868713378906,-0.029728379100561142,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (7).jpg,0.4665454626083374,0.6770308017730713,-0.00016638125816825777,0.40361443161964417,0.6328365206718445,-0.021404549479484558,0.3528733551502228,0.5522534847259521,-0.041384145617485046,0.3352683484554291,0.4709456264972687,-0.06742674857378006,0.36670589447021484,0.4222944378852844,-0.08581853657960892,0.40547817945480347,0.4443831443786621,0.036758583039045334,0.3937695324420929,0.3485819101333618,0.004498056136071682,0.38362693786621094,0.3557623624801636,-0.04271334782242775,0.3833823800086975,0.38896018266677856,-0.07187575101852417,0.4440135061740875,0.42936182022094727,0.02762567065656185,0.4465501308441162,0.3204202950000763,0.03716017305850983,0.447155624628067,0.25487634539604187,0.019250864163041115,0.45095664262771606,0.20640547573566437,0.0028866413049399853,0.4809829592704773,0.4383004903793335,0.007738095708191395,0.48460426926612854,0.3363623321056366,0.01475053746253252,0.48526161909103394,0.273892879486084,0.006776474881917238,0.48486006259918213,0.22322218120098114,-0.0036369164008647203,0.5193899869918823,0.46323561668395996,-0.016618501394987106,0.52398282289505,0.38191941380500793,-0.015959126874804497,0.5260083079338074,0.329314261674881,-0.015622742474079132,0.5256407260894775,0.27948740124702454,-0.016497572883963585,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (8).jpg,0.4724844694137573,0.6847020387649536,-0.00016210571629926562,0.4082237482070923,0.6380611658096313,-0.025245126336812973,0.35733604431152344,0.5538022518157959,-0.04565206542611122,0.3449922800064087,0.4708462357521057,-0.07061691582202911,0.38030487298965454,0.4251440465450287,-0.08604705333709717,0.4060593843460083,0.4480721950531006,0.030465859919786453,0.39719587564468384,0.35412341356277466,-0.0029514858033508062,0.3891792595386505,0.35969045758247375,-0.0433630608022213,0.38941264152526855,0.3911481499671936,-0.06624885648488998,0.44656994938850403,0.4340430498123169,0.023089509457349777,0.4522438049316406,0.3266546428203583,0.033186182379722595,0.4528777301311493,0.26275068521499634,0.017939962446689606,0.4551919102668762,0.2184782326221466,0.004158582538366318,0.4846591055393219,0.4445183277130127,0.0044279927387833595,0.4886918067932129,0.34299543499946594,0.012395800091326237,0.4893748462200165,0.2813139259815216,0.005907862912863493,0.48909297585487366,0.23368196189403534,-0.004611434880644083,0.5249314904212952,0.4718867242336273,-0.01957187056541443,0.5273493528366089,0.3904060125350952,-0.01549260038882494,0.5283011198043823,0.3395010828971863,-0.013807505369186401,0.5270745754241943,0.29240262508392334,-0.013348165899515152,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (9).jpg,0.4718030095100403,0.6820977330207825,-0.00015096344577614218,0.4077386260032654,0.6380906105041504,-0.02582334168255329,0.35718563199043274,0.5570162534713745,-0.04793830215930939,0.3430405855178833,0.47484076023101807,-0.07430712133646011,0.37366870045661926,0.42590105533599854,-0.09204628318548203,0.4059550166130066,0.44797489047050476,0.026618482545018196,0.39658311009407043,0.3536325991153717,-0.008100205101072788,0.39012306928634644,0.3583782911300659,-0.05163969472050667,0.3909503221511841,0.38896891474723816,-0.07697460800409317,0.4465632438659668,0.43274030089378357,0.020187238231301308,0.45084893703460693,0.3258344531059265,0.028471674770116806,0.4520587623119354,0.2622547149658203,0.012144123204052448,0.45458948612213135,0.21628741919994354,-0.0024350006133317947,0.4852430522441864,0.44169604778289795,0.002406428335234523,0.4886786639690399,0.3398475646972656,0.009512304328382015,0.4903620183467865,0.27786338329315186,0.0026464604306966066,0.4907209575176239,0.22771798074245453,-0.007639087270945311,0.5260655283927917,0.46818214654922485,-0.01973315328359604,0.5290219783782959,0.38716402649879456,-0.016653997823596,0.530724287033081,0.33686721324920654,-0.01418815366923809,0.5296825170516968,0.28868362307548523,-0.01305396668612957,14
D://zZz Anika Post-processing//sign 14//Input Images - sign 14//sign 14 - Sample (10).jpg,0.46914762258529663,0.679904580116272,-0.00016152150055859238,0.4075399935245514,0.6320701837539673,-0.023160893470048904,0.3563118577003479,0.5506765842437744,-0.044626180082559586,0.3390865921974182,0.47034794092178345,-0.07116536051034927,0.3725660443305969,0.423095703125,-0.09078677743673325,0.40824538469314575,0.4466829001903534,0.029513750225305557,0.39822155237197876,0.3483089506626129,-0.006264898460358381,0.38653936982154846,0.3570478558540344,-0.053503602743148804,0.38479629158973694,0.3932505249977112,-0.08017933368682861,0.44701087474823,0.4329302906990051,0.021711459383368492,0.4500292241573334,0.3247966170310974,0.028461644425988197,0.4498218894004822,0.26017579436302185,0.009186504408717155,0.4526139497756958,0.2127731293439865,-0.007367121987044811,0.4841604232788086,0.4435108006000519,0.003323225537315011,0.48726212978363037,0.342088907957077,0.007959295995533466,0.48807811737060547,0.281538724899292,-0.0019395665731281042,0.48882704973220825,0.23248156905174255,-0.013582965359091759,0.5231006145477295,0.46934348344802856,-0.01976696401834488,0.527725338935852,0.3896523118019104,-0.01983114331960678,0.5294936299324036,0.339067280292511,-0.020668014883995056,0.5289061069488525,0.2905433177947998,-0.02232823520898819,14
